省庁名,部局名,会計名,分類種類名,口座名,所在地,口座別合計価格　（円）,土地合計数量　（u）,土地合計価格　（円）,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）,政府出資等価格　（円）,不動産の信託の受益権価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),芦屋町（森林）,福岡県遠賀郡芦屋町高浜町１４５５番３８外,2713143,53981.16,2713143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,40,60
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),岡垣町（森林）,福岡県遠賀郡岡垣町中央台３丁目１６５番１外,136355770,31434.35,136343272,0,0,0,12498,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,40,60
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),鞍手町（森林）,福岡県鞍手郡鞍手町大字新延字古木橋４１０番１外,7870,132.23,7870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),北九州市八幡東区（森林）,福岡県北九州市八幡東区大蔵字東川内１８１番２８,343523,3321.41,343523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),嘉麻市（森林）,福岡県嘉麻市上山田字百谷１６１８番６５外,1057909,30251.72,1057105,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),福岡市（森林）,福岡県福岡市早良区百道１丁目８０７番２１７外,114265375,40210.51,114265375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域 外,60,150
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),福津市（森林）,福岡県福津市津屋崎字新浜山６９０番１３外,167800,1444.29,167800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),宗像市（森林）,福岡県宗像市牟田尻字石ノ本１８６０番地１,417086,2221.70,295717,0,0,0,121369,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),古賀市（森林）,福岡県古賀市大字古賀字向浜１３３７番９,437884,6419.02,437884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),新宮町（森林）,福岡県糟屋郡新宮町上府字上府浜１５９２番１外,16721466,14621.66,16721466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第二種低層住居専用地域 外,50,100
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),糸島市（森林）,福岡県糸島市志摩町大字芥屋字大門６７６番外,19793,347.08,19793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),那珂川町（森林）,福岡県筑紫郡那珂川町大字五ヶ山字亀ノ尾１３３７番,99722,2823.33,99722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),北九州市小倉南区（原野）,福岡県北九州市小倉南区大字頂吉字大切１２８８番２外,79825,1565.47,79825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),小竹町（原野）,福岡県鞍手郡小竹町大字新山崎字中牟田３６５番２外,183601,3052.29,183601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),北九州市八幡東区（宅地）,福岡県北九州市八幡東区東台良町５１９番５６,5979259,380.36,5979259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),直方市（宅地）,福岡県直方市大字直方字中町２３７番１０,11253151,631.49,11253151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),直方市（宅地）,福岡県直方市大字噸野字西尾３９５２番４,57489061,4061.97,57489061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),唐津市（森林）,佐賀県唐津市鏡字虹の松原３７６９番の内外,651184487,35742.53,651117957,0,0,0,66530,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,40,80
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),神埼市（森林）,佐賀県神埼市神埼町城原字猿岳３７３３番１の内,569597,5223.68,561939,0,0,0,7658,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),雲仙市（森林）,長崎県雲仙市小浜町大字雲仙字宝原５４５−１外,442106,27194.77,442106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),南島原市（森林）,長崎県南島原市有家町尾上湯川内原４３７７−１外,187679,13768.02,187679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),五島市（森林）,長崎県五島市岐宿町川原字ゴザ荷所１７１２−１外,162977,5639.77,162977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),対馬市（森林）,長崎県対馬市厳原町浅藻字南龍良山１外,496555,18687.80,496555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),五島市（原野）,長崎県五島市岐宿町川原字ゴザ荷所１７０６−２外,4911,170.03,4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),熊本市（森林）,熊本県熊本市西区島崎６丁目３２４外,127346,5846.42,127346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域 外,第一種住居地域 外,60,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),上天草市（森林）,熊本県上天草市大矢野町登立３９３４−１,125187,7162.60,125187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),南小国町（森林）,熊本県阿蘇郡南小国町大字満願寺字火焼輪地６２３３番地,137586,7184.25,137586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),山都町（原野）,熊本県上益城郡山都町目丸３６７２−６外,21660,925.66,21660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),甲佐町（原野）,熊本県上益城郡甲佐町大字豊内字東園７１９−５外,11061,678.29,11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),阿蘇市（宅地）,熊本県阿蘇市阿蘇町大字西湯浦,2,0,0,47.95,47.95,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),合志市（宅地）元林木育種センター,熊本県合志市須屋２３２１,36,0,0,828.96,828.96,10,0,26,0,0,0,0,0,0,0,0,0,0,-,-,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),御船町（宅地）,熊本県上益城郡御船町大字田代字吉無田,2,0,0,110.72,110.72,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),人吉市（森林）,熊本県人吉市矢岳町外,6157,367.89,6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),八代市（森林）,熊本県八代市豊原上町字河平３００９番の内外,141052,9454.54,136215,0,0,0,4837,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),水俣市（森林）,熊本県水俣市大字大川字日当５０４外,9591,628.1,9591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),人吉市（宅地）,熊本県人吉市上田代町字大原２０３８番２,7072143,1789.51,7072143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),九重町（森林）,大分県玖珠郡九重町大字湯坪字瀬ノ本６２８外,2898833,272640.73,2898833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),由布市（森林）,大分県由布市湯布院町外,2771590,67909.95,2771590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),竹田市（森林）,大分県竹田市久住町字久住山４００８番１,113199,5249.58,113199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),延岡市（森林）,宮崎県延岡市緑ヶ丘１−５０００外,960720442,38921.20,960720442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,第二種住居地域,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),延岡市（原野）,宮崎県延岡市北川町大字川内名外,58491,4855.23,58491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),延岡市（宅地）,宮崎県延岡市北川町大字川内名外,1735008,1577.28,1735008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),延岡市（宅地）,宮崎県延岡市北川町大字川内名外,8911705,8101.55,8911705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),日之影町（宅地）,宮崎県西臼杵郡日之影町大字七折字杉ノ原外,163586,303.5,163586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),木城町（森林）,宮崎県児湯郡木城町大字石河内字神前３９５−１３,72790,3182.61,69165,0,0,0,3625,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),都農町（森林）,宮崎県児湯郡都農町大字川北字福原尾３８０４−２９外,154616,3320.20,154616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),川南町（森林）,宮崎県児湯郡川南町大字平田外,19407,573.87,19407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),高鍋町（森林）,宮崎県児湯郡高鍋町大字持田５９０７外,824944,41729.77,824944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引 外,都市計画用途地域指定なし,70,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),西都市（森林）,宮崎県西都市大字三納１０４８３−３外,23676,786.77,23676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),木城町（原野）,宮崎県児湯郡木城町大字高城４６５７−１外,634055,28883.78,634055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),西都市（原野）,宮崎県西都市大字三納８５４２−２外,34655,1140.07,34655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引 外,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),西都市（宅地）,宮崎県西都市大字右松字刎田２８０２,9272340,702.45,9272340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),川南町（宅地）,宮崎県児湯郡川南町大字川南１３６７９−４８,1866880,180.34,1866879,41.35,41.35,1,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,近隣商業地域,80,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),木城町（宅地）,宮崎県児湯郡木城町大字石河内外,10,0,0,343.81,343.81,10,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),宮崎市（森林）,宮崎県宮崎市新別府１３９９外,1392679,48506.63,1392679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域 外,商業地域 外,80,300
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),小林市（森林）,宮崎県小林市野尻町大字紙屋１１０７−１外,196573,10167.71,196573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),宮崎市（原野）,宮崎県宮崎市田野町上ノ原甲２６９５−６外,143630,4530.52,143630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域 外,第一種住居地域 外,60,200
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),小林市（原野）,宮崎県小林市野尻町大字紙屋１１８８−２外,18580,476.03,18580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),えびの市（森林）,宮崎県えびの市真幸町１３７７外,5565510,123580.18,5565510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
農林水産省,九州森林管理局,一般会計,普通財産(各省各庁所管),小林市（森林）,宮崎県小林市大字南西方１１３１外,5687465,121545.91,5687465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
